,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff,exp
1347,skcucks5,degv17zm,28,2,17,9.0,0,0.75,-0.58,,,,,6.280000000000001,DTU1
1348,skcucks5,wzhpir90,28,1,18,9.0,0,0.875,-0.27,,,,,3.589999999999996,DTU1
1349,skcucks5,degv17zm,28,2,18,9.1,0,0.99,-0.02,,,,,6.280000000000001,DTU1
1350,skcucks5,wzhpir90,28,1,19,8.2,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1351,skcucks5,degv17zm,28,2,19,8.3,1,0.99,-0.01,,,,,6.280000000000001,DTU1
1352,skcucks5,wzhpir90,28,1,20,9.0,0,0.75,-2.77,,,,,3.589999999999996,DTU1
1353,skcucks5,degv17zm,28,2,20,8.5,1,0.75,-2.77,,,,,6.280000000000001,DTU1
1354,skcucks5,wzhpir90,28,1,21,8.3,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1355,skcucks5,degv17zm,28,2,21,8.4,1,0.99,-0.01,,,,,6.280000000000001,DTU1
1356,skcucks5,wzhpir90,28,1,22,8.5,1,0.5,-0.69,,,,,3.589999999999996,DTU1
1357,skcucks5,degv17zm,28,2,22,8.4,1,0.75,-0.29,,,,,6.280000000000001,DTU1
1358,skcucks5,wzhpir90,28,1,23,8.4,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1359,skcucks5,degv17zm,28,2,23,8.3,1,0.99,-0.01,,,,,6.280000000000001,DTU1
1360,skcucks5,wzhpir90,28,1,24,8.5,1,0.5,-0.69,,,,,3.589999999999996,DTU1
1361,skcucks5,degv17zm,28,2,24,8.4,1,0.75,-0.29,,,,,6.280000000000001,DTU1
1362,skcucks5,wzhpir90,28,1,25,8.3,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1363,skcucks5,degv17zm,28,2,25,8.4,1,0.75,-0.29,,,,,6.280000000000001,DTU1
1364,skcucks5,wzhpir90,28,1,26,8.4,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1365,skcucks5,degv17zm,28,2,26,8.5,1,0.625,-0.47,,,,,6.280000000000001,DTU1
1366,skcucks5,wzhpir90,28,1,27,8.5,1,0.5,-1.39,,,,,3.589999999999996,DTU1
1367,skcucks5,degv17zm,28,2,27,9.0,0,0.75,-2.77,,,,,6.280000000000001,DTU1
1368,skcucks5,wzhpir90,28,1,28,8.1,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1369,skcucks5,degv17zm,28,2,28,8.0,1,0.99,-0.01,,,,,6.280000000000001,DTU1
1370,skcucks5,wzhpir90,28,1,29,8.4,1,0.99,-0.01,,,,,3.589999999999996,DTU1
1371,skcucks5,degv17zm,28,2,29,8.3,1,0.99,-0.01,,,,,6.280000000000001,DTU1
1372,skcucks5,wzhpir90,28,1,30,9.0,0,0.5,-1.39,"I said very uncertain at 8.50 and 9.00, and picked the corresponding ""right"" choice for me. I didn't start out doing this, I started by picking random at 8.50 and 9.00, but change it a few rounds in.",1.0,9.1,,3.589999999999996,DTU1
1373,skcucks5,degv17zm,28,2,30,8.5,1,0.75,-2.77,Trying to minimise lose,1.0,8.4,,6.280000000000001,DTU1
1374,skcucks5,v8ndw0x0,29,1,1,9.0,0,0.75,-0.58,,,,,11.46,DTU1
1375,skcucks5,reoi4tcq,29,2,1,8.5,0,0.75,-0.58,,,,,0.0,DTU1
1376,skcucks5,v8ndw0x0,29,1,2,8.3,1,0.99,-9.21,,,,,11.46,DTU1
1377,skcucks5,reoi4tcq,29,2,2,8.4,0,0.875,-4.16,,,,,0.0,DTU1
1378,skcucks5,v8ndw0x0,29,1,3,9.0,0,0.75,-0.58,,,,,11.46,DTU1
1379,skcucks5,reoi4tcq,29,2,3,8.5,0,0.99,-0.02,,,,,0.0,DTU1
1380,skcucks5,v8ndw0x0,29,1,4,8.3,0,0.625,-0.94,,,,,11.46,DTU1
1381,skcucks5,reoi4tcq,29,2,4,8.4,0,0.75,-0.58,,,,,0.0,DTU1
1382,skcucks5,v8ndw0x0,29,1,5,8.5,1,0.625,-1.96,,,,,11.46,DTU1
1383,skcucks5,reoi4tcq,29,2,5,8.4,0,0.99,-9.21,,,,,0.0,DTU1
1384,skcucks5,v8ndw0x0,29,1,6,8.5,1,0.5,-1.39,,,,,11.46,DTU1
1385,skcucks5,reoi4tcq,29,2,6,8.4,0,0.99,-9.21,,,,,0.0,DTU1
1386,skcucks5,v8ndw0x0,29,1,7,8.4,1,0.625,-0.47,,,,,11.46,DTU1
1387,skcucks5,reoi4tcq,29,2,7,8.3,1,0.99,-0.01,,,,,0.0,DTU1
1388,skcucks5,v8ndw0x0,29,1,8,8.1,1,0.75,-0.29,,,,,11.46,DTU1
1389,skcucks5,reoi4tcq,29,2,8,8.0,1,0.99,-0.01,,,,,0.0,DTU1
1390,skcucks5,v8ndw0x0,29,1,9,8.4,0,0.75,-0.58,,,,,11.46,DTU1
1391,skcucks5,reoi4tcq,29,2,9,8.5,0,0.99,-0.02,,,,,0.0,DTU1
1392,skcucks5,v8ndw0x0,29,1,10,8.4,0,0.75,-0.58,,,,,11.46,DTU1
1393,skcucks5,reoi4tcq,29,2,10,8.5,0,0.99,-0.02,,,,,0.0,DTU1
1394,skcucks5,v8ndw0x0,29,1,11,8.5,1,0.625,-1.96,Try to pick the opposite of my partner,1.0,8.4,3.0,11.46,DTU1
1395,skcucks5,reoi4tcq,29,2,11,8.4,0,0.99,-9.21,"If i arrived at 0900, go to office.    At 0850, assume other person went to office and go to office.    At 0840 assume other person assumed I went to office and go to office    At 0830 50/50 bet    At 0800 to 0820 assume other is also betting on canteen.",1.0,7.0,1.0,0.0,DTU1
1396,skcucks5,ury717cx,30,1,1,8.2,1,0.99,-0.01,,,,,18.27,DTU1
1397,skcucks5,vc1ljavg,30,2,1,8.1,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1398,skcucks5,ury717cx,30,1,2,8.4,1,0.99,-0.01,,,,,18.27,DTU1
1399,skcucks5,vc1ljavg,30,2,2,8.5,1,0.875,-0.13,,,,,8.109999999999996,DTU1
1400,skcucks5,ury717cx,30,1,3,8.3,1,0.99,-0.01,,,,,18.27,DTU1
1401,skcucks5,vc1ljavg,30,2,3,8.4,1,0.875,-0.13,,,,,8.109999999999996,DTU1
1402,skcucks5,ury717cx,30,1,4,8.4,1,0.99,-0.01,,,,,18.27,DTU1
1403,skcucks5,vc1ljavg,30,2,4,8.5,1,0.875,-0.13,,,,,8.109999999999996,DTU1
1404,skcucks5,ury717cx,30,1,5,8.2,1,0.99,-0.01,,,,,18.27,DTU1
1405,skcucks5,vc1ljavg,30,2,5,8.3,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1406,skcucks5,ury717cx,30,1,6,8.5,1,0.75,-2.77,,,,,18.27,DTU1
1407,skcucks5,vc1ljavg,30,2,6,9.0,0,0.75,-2.77,,,,,8.109999999999996,DTU1
1408,skcucks5,ury717cx,30,1,7,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1409,skcucks5,vc1ljavg,30,2,7,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1410,skcucks5,ury717cx,30,1,8,8.2,1,0.99,-0.01,,,,,18.27,DTU1
1411,skcucks5,vc1ljavg,30,2,8,8.3,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1412,skcucks5,ury717cx,30,1,9,8.3,1,0.99,-0.01,,,,,18.27,DTU1
1413,skcucks5,vc1ljavg,30,2,9,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1414,skcucks5,ury717cx,30,1,10,9.0,0,0.99,-0.02,,,,,18.27,DTU1
1415,skcucks5,vc1ljavg,30,2,10,9.1,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1416,skcucks5,ury717cx,30,1,11,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1417,skcucks5,vc1ljavg,30,2,11,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1418,skcucks5,ury717cx,30,1,12,8.3,1,0.99,-0.01,,,,,18.27,DTU1
1419,skcucks5,vc1ljavg,30,2,12,8.4,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1420,skcucks5,ury717cx,30,1,13,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1421,skcucks5,vc1ljavg,30,2,13,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1422,skcucks5,ury717cx,30,1,14,8.5,1,0.75,-2.77,,,,,18.27,DTU1
1423,skcucks5,vc1ljavg,30,2,14,9.0,0,0.99,-9.21,,,,,8.109999999999996,DTU1
1424,skcucks5,ury717cx,30,1,15,9.0,0,0.75,-0.58,,,,,18.27,DTU1
1425,skcucks5,vc1ljavg,30,2,15,9.1,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1426,skcucks5,ury717cx,30,1,16,8.2,1,0.99,-0.01,,,,,18.27,DTU1
1427,skcucks5,vc1ljavg,30,2,16,8.3,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1428,skcucks5,ury717cx,30,1,17,9.0,0,0.75,-0.58,,,,,18.27,DTU1
1429,skcucks5,vc1ljavg,30,2,17,9.1,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1430,skcucks5,ury717cx,30,1,18,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1431,skcucks5,vc1ljavg,30,2,18,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1432,skcucks5,ury717cx,30,1,19,8.3,1,0.99,-0.01,,,,,18.27,DTU1
1433,skcucks5,vc1ljavg,30,2,19,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1434,skcucks5,ury717cx,30,1,20,9.0,0,0.75,-0.58,,,,,18.27,DTU1
1435,skcucks5,vc1ljavg,30,2,20,9.1,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1436,skcucks5,ury717cx,30,1,21,8.3,1,0.99,-0.01,,,,,18.27,DTU1
1437,skcucks5,vc1ljavg,30,2,21,8.4,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1438,skcucks5,ury717cx,30,1,22,9.0,0,0.75,-0.58,,,,,18.27,DTU1
1439,skcucks5,vc1ljavg,30,2,22,8.5,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1440,skcucks5,ury717cx,30,1,23,8.4,1,0.75,-2.77,,,,,18.27,DTU1
1441,skcucks5,vc1ljavg,30,2,23,8.5,0,0.99,-9.21,,,,,8.109999999999996,DTU1
1442,skcucks5,ury717cx,30,1,24,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1443,skcucks5,vc1ljavg,30,2,24,8.0,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1444,skcucks5,ury717cx,30,1,25,8.2,1,0.99,-0.01,,,,,18.27,DTU1
1445,skcucks5,vc1ljavg,30,2,25,8.3,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1446,skcucks5,ury717cx,30,1,26,9.0,0,0.99,-0.02,,,,,18.27,DTU1
1447,skcucks5,vc1ljavg,30,2,26,8.5,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1448,skcucks5,ury717cx,30,1,27,8.1,1,0.99,-0.01,,,,,18.27,DTU1
1449,skcucks5,vc1ljavg,30,2,27,8.2,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1450,skcucks5,ury717cx,30,1,28,8.4,1,0.75,-0.29,,,,,18.27,DTU1
1451,skcucks5,vc1ljavg,30,2,28,8.3,1,0.99,-0.01,,,,,8.109999999999996,DTU1
1452,skcucks5,ury717cx,30,1,29,8.5,0,0.75,-0.58,,,,,18.27,DTU1
1453,skcucks5,vc1ljavg,30,2,29,8.4,0,0.99,-0.02,,,,,8.109999999999996,DTU1
1454,skcucks5,ury717cx,30,1,30,8.3,1,0.99,-0.01,"At first, go to the canteen if I arrive before 9am. Later, if the colleague goes to office if he arrives at 8:50, I will choose to go to office at 8:50 with some certainty, and go to canteen at 8:40 with some certainty.",1.0,8.4,,18.27,DTU1
1455,skcucks5,vc1ljavg,30,2,30,8.2,1,0.99,-0.01,none,2.0,7.0,,8.109999999999996,DTU1
1456,skcucks5,bvrck71g,31,1,1,8.1,1,0.99,-0.01,,,,,0.0,DTU1
1457,skcucks5,k7w2uxa9,31,2,1,8.0,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1458,skcucks5,bvrck71g,31,1,2,8.4,1,0.75,-0.29,,,,,0.0,DTU1
1459,skcucks5,k7w2uxa9,31,2,2,8.3,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1460,skcucks5,bvrck71g,31,1,3,8.2,1,0.99,-0.01,,,,,0.0,DTU1
1461,skcucks5,k7w2uxa9,31,2,3,8.3,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1462,skcucks5,bvrck71g,31,1,4,8.5,0,0.75,-2.77,,,,,0.0,DTU1
1463,skcucks5,k7w2uxa9,31,2,4,8.4,1,0.99,-9.21,,,,,2.899999999999999,DTU1
1464,skcucks5,bvrck71g,31,1,5,9.0,0,0.99,-9.21,,,,,0.0,DTU1
1465,skcucks5,k7w2uxa9,31,2,5,8.5,1,0.75,-2.77,,,,,2.899999999999999,DTU1
1466,skcucks5,bvrck71g,31,1,6,8.5,0,0.75,-2.77,,,,,0.0,DTU1
1467,skcucks5,k7w2uxa9,31,2,6,8.4,1,0.99,-9.21,,,,,2.899999999999999,DTU1
1468,skcucks5,bvrck71g,31,1,7,8.5,0,0.75,-0.58,,,,,0.0,DTU1
1469,skcucks5,k7w2uxa9,31,2,7,9.0,0,0.875,-0.27,,,,,2.899999999999999,DTU1
1470,skcucks5,bvrck71g,31,1,8,8.4,1,0.99,-9.21,,,,,0.0,DTU1
1471,skcucks5,k7w2uxa9,31,2,8,8.5,0,0.75,-2.77,,,,,2.899999999999999,DTU1
1472,skcucks5,bvrck71g,31,1,9,8.2,1,0.99,-0.01,,,,,0.0,DTU1
1473,skcucks5,k7w2uxa9,31,2,9,8.1,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1474,skcucks5,bvrck71g,31,1,10,9.0,0,0.99,-0.02,,,,,0.0,DTU1
1475,skcucks5,k7w2uxa9,31,2,10,9.1,0,0.99,-0.02,,,,,2.899999999999999,DTU1
1476,skcucks5,bvrck71g,31,1,11,9.0,0,0.5,-1.39,,,,,0.0,DTU1
1477,skcucks5,k7w2uxa9,31,2,11,9.1,0,0.99,-0.02,,,,,2.899999999999999,DTU1
1478,skcucks5,bvrck71g,31,1,12,8.1,1,0.99,-0.01,,,,,0.0,DTU1
1479,skcucks5,k7w2uxa9,31,2,12,8.0,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1480,skcucks5,bvrck71g,31,1,13,8.2,1,0.99,-0.01,,,,,0.0,DTU1
1481,skcucks5,k7w2uxa9,31,2,13,8.1,1,0.99,-0.01,,,,,2.899999999999999,DTU1
1482,skcucks5,bvrck71g,31,1,14,8.5,0,0.875,-4.16,"Tried to figure out what choices would be made around the 8.50 mark. Because the other person could have arrived around the 8.40 or 9.00 mark. If we both figured out to go to the office at 8.40+ times, we could even out our answers. But we never found a flow.",1.0,8.4,3.0,0.0,DTU1
1483,skcucks5,k7w2uxa9,31,2,14,8.4,1,0.75,-2.77,"When arriving at 8:40, you Should not be certain.  The otter person might arrive at 8:50 and therefore he might Think that you arrive at 9 and go to the Office.    When you have more than a 20 buffer - be certain",1.0,8.3,3.0,2.899999999999999,DTU1
1484,skcucks5,getiy58s,32,1,1,8.2,1,0.75,-0.29,,,,,20.55,DTU1
1485,skcucks5,pqam12mx,32,2,1,8.1,1,0.99,-0.01,,,,,15.0,DTU1
1486,skcucks5,getiy58s,32,1,2,8.3,1,0.625,-0.47,,,,,20.55,DTU1
1487,skcucks5,pqam12mx,32,2,2,8.4,1,0.875,-0.13,,,,,15.0,DTU1
1488,skcucks5,getiy58s,32,1,3,8.5,0,0.625,-0.94,,,,,20.55,DTU1
1489,skcucks5,pqam12mx,32,2,3,9.0,0,0.99,-0.02,,,,,15.0,DTU1
1490,skcucks5,getiy58s,32,1,4,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1491,skcucks5,pqam12mx,32,2,4,8.2,1,0.99,-0.01,,,,,15.0,DTU1
1492,skcucks5,getiy58s,32,1,5,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1493,skcucks5,pqam12mx,32,2,5,8.0,1,0.99,-0.01,,,,,15.0,DTU1
1494,skcucks5,getiy58s,32,1,6,8.3,1,0.875,-0.13,,,,,20.55,DTU1
1495,skcucks5,pqam12mx,32,2,6,8.2,1,0.99,-0.01,,,,,15.0,DTU1
1496,skcucks5,getiy58s,32,1,7,8.4,1,0.75,-0.29,,,,,20.55,DTU1
1497,skcucks5,pqam12mx,32,2,7,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1498,skcucks5,getiy58s,32,1,8,8.4,1,0.75,-0.29,,,,,20.55,DTU1
1499,skcucks5,pqam12mx,32,2,8,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1500,skcucks5,getiy58s,32,1,9,9.0,0,0.99,-0.02,,,,,20.55,DTU1
1501,skcucks5,pqam12mx,32,2,9,9.1,0,0.99,-0.02,,,,,15.0,DTU1
1502,skcucks5,getiy58s,32,1,10,9.0,0,0.99,-0.02,,,,,20.55,DTU1
1503,skcucks5,pqam12mx,32,2,10,8.5,0,0.875,-0.27,,,,,15.0,DTU1
1504,skcucks5,getiy58s,32,1,11,8.3,1,0.99,-0.01,,,,,20.55,DTU1
1505,skcucks5,pqam12mx,32,2,11,8.4,1,0.875,-0.13,,,,,15.0,DTU1
1506,skcucks5,getiy58s,32,1,12,8.4,1,0.5,-1.39,,,,,20.55,DTU1
1507,skcucks5,pqam12mx,32,2,12,8.5,0,0.99,-9.21,,,,,15.0,DTU1
1508,skcucks5,getiy58s,32,1,13,8.3,1,0.99,-0.01,,,,,20.55,DTU1
1509,skcucks5,pqam12mx,32,2,13,8.2,1,0.99,-0.01,,,,,15.0,DTU1
1510,skcucks5,getiy58s,32,1,14,9.0,0,0.99,-0.02,,,,,20.55,DTU1
1511,skcucks5,pqam12mx,32,2,14,9.1,0,0.99,-0.02,,,,,15.0,DTU1
1512,skcucks5,getiy58s,32,1,15,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1513,skcucks5,pqam12mx,32,2,15,8.2,1,0.99,-0.01,,,,,15.0,DTU1
1514,skcucks5,getiy58s,32,1,16,9.0,0,0.99,-0.02,,,,,20.55,DTU1
1515,skcucks5,pqam12mx,32,2,16,9.1,0,0.99,-0.02,,,,,15.0,DTU1
1516,skcucks5,getiy58s,32,1,17,8.2,1,0.99,-0.01,,,,,20.55,DTU1
1517,skcucks5,pqam12mx,32,2,17,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1518,skcucks5,getiy58s,32,1,18,8.4,1,0.5,-0.69,,,,,20.55,DTU1
1519,skcucks5,pqam12mx,32,2,18,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1520,skcucks5,getiy58s,32,1,19,8.4,1,0.75,-0.29,,,,,20.55,DTU1
1521,skcucks5,pqam12mx,32,2,19,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1522,skcucks5,getiy58s,32,1,20,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1523,skcucks5,pqam12mx,32,2,20,8.0,1,0.99,-0.01,,,,,15.0,DTU1
1524,skcucks5,getiy58s,32,1,21,8.3,1,0.75,-0.29,,,,,20.55,DTU1
1525,skcucks5,pqam12mx,32,2,21,8.4,1,0.875,-0.13,,,,,15.0,DTU1
1526,skcucks5,getiy58s,32,1,22,8.5,0,0.75,-2.77,,,,,20.55,DTU1
1527,skcucks5,pqam12mx,32,2,22,8.4,1,0.875,-4.16,,,,,15.0,DTU1
1528,skcucks5,getiy58s,32,1,23,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1529,skcucks5,pqam12mx,32,2,23,8.0,1,0.99,-0.01,,,,,15.0,DTU1
1530,skcucks5,getiy58s,32,1,24,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1531,skcucks5,pqam12mx,32,2,24,8.0,1,0.99,-0.01,,,,,15.0,DTU1
1532,skcucks5,getiy58s,32,1,25,8.5,0,0.5,-1.39,,,,,20.55,DTU1
1533,skcucks5,pqam12mx,32,2,25,8.4,0,0.75,-0.58,,,,,15.0,DTU1
1534,skcucks5,getiy58s,32,1,26,8.2,1,0.99,-0.01,,,,,20.55,DTU1
1535,skcucks5,pqam12mx,32,2,26,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1536,skcucks5,getiy58s,32,1,27,8.2,1,0.99,-0.01,,,,,20.55,DTU1
1537,skcucks5,pqam12mx,32,2,27,8.3,1,0.99,-0.01,,,,,15.0,DTU1
1538,skcucks5,getiy58s,32,1,28,8.1,1,0.99,-0.01,,,,,20.55,DTU1
1539,skcucks5,pqam12mx,32,2,28,8.0,1,0.99,-0.01,,,,,15.0,DTU1
1540,skcucks5,getiy58s,32,1,29,8.3,1,0.99,-0.01,,,,,20.55,DTU1
1541,skcucks5,pqam12mx,32,2,29,8.4,1,0.875,-0.13,,,,,15.0,DTU1
1542,skcucks5,getiy58s,32,1,30,8.1,1,0.99,-0.01,For everthing except 8.40 and 8.50 I played very certain.   For 8.40 I chose canteen but with slight uncertainty.   8.50 was office with very uncertain,1.0,8.4,,20.55,DTU1
1543,skcucks5,pqam12mx,32,2,30,8.0,1,0.99,-0.01,"Following the validity of the possible time frames. This made me think of possible belief states, thus, trying to guess what should I choose so that I match my opponents choices.",1.0,8.3,,15.0,DTU1
1544,skcucks5,ul32r8je,33,1,1,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1545,skcucks5,oxpd0w50,33,2,1,8.4,1,0.99,-0.01,,,,,11.26,DTU1
1546,skcucks5,ul32r8je,33,1,2,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1547,skcucks5,oxpd0w50,33,2,2,8.1,1,0.99,-0.01,,,,,11.26,DTU1
1548,skcucks5,ul32r8je,33,1,3,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1549,skcucks5,oxpd0w50,33,2,3,8.1,1,0.99,-0.01,,,,,11.26,DTU1
1550,skcucks5,ul32r8je,33,1,4,8.5,0,0.5,-1.39,,,,,20.41,DTU1
1551,skcucks5,oxpd0w50,33,2,4,9.0,0,0.99,-0.02,,,,,11.26,DTU1
1552,skcucks5,ul32r8je,33,1,5,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1553,skcucks5,oxpd0w50,33,2,5,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1554,skcucks5,ul32r8je,33,1,6,8.5,0,0.625,-0.94,,,,,20.41,DTU1
1555,skcucks5,oxpd0w50,33,2,6,9.0,0,0.99,-0.02,,,,,11.26,DTU1
1556,skcucks5,ul32r8je,33,1,7,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1557,skcucks5,oxpd0w50,33,2,7,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1558,skcucks5,ul32r8je,33,1,8,8.1,1,0.99,-0.01,,,,,20.41,DTU1
1559,skcucks5,oxpd0w50,33,2,8,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1560,skcucks5,ul32r8je,33,1,9,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1561,skcucks5,oxpd0w50,33,2,9,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1562,skcucks5,ul32r8je,33,1,10,8.1,1,0.99,-0.01,,,,,20.41,DTU1
1563,skcucks5,oxpd0w50,33,2,10,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1564,skcucks5,ul32r8je,33,1,11,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1565,skcucks5,oxpd0w50,33,2,11,8.4,1,0.99,-0.01,,,,,11.26,DTU1
1566,skcucks5,ul32r8je,33,1,12,8.4,1,0.875,-0.13,,,,,20.41,DTU1
1567,skcucks5,oxpd0w50,33,2,12,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1568,skcucks5,ul32r8je,33,1,13,9.0,0,0.875,-0.27,,,,,20.41,DTU1
1569,skcucks5,oxpd0w50,33,2,13,8.5,0,0.99,-0.02,,,,,11.26,DTU1
1570,skcucks5,ul32r8je,33,1,14,8.4,1,0.875,-0.13,,,,,20.41,DTU1
1571,skcucks5,oxpd0w50,33,2,14,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1572,skcucks5,ul32r8je,33,1,15,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1573,skcucks5,oxpd0w50,33,2,15,8.4,1,0.99,-0.01,,,,,11.26,DTU1
1574,skcucks5,ul32r8je,33,1,16,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1575,skcucks5,oxpd0w50,33,2,16,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1576,skcucks5,ul32r8je,33,1,17,8.1,1,0.99,-0.01,,,,,20.41,DTU1
1577,skcucks5,oxpd0w50,33,2,17,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1578,skcucks5,ul32r8je,33,1,18,9.0,0,0.875,-0.27,,,,,20.41,DTU1
1579,skcucks5,oxpd0w50,33,2,18,8.5,0,0.99,-0.02,,,,,11.26,DTU1
1580,skcucks5,ul32r8je,33,1,19,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1581,skcucks5,oxpd0w50,33,2,19,8.1,1,0.99,-0.01,,,,,11.26,DTU1
1582,skcucks5,ul32r8je,33,1,20,8.4,1,0.875,-0.13,,,,,20.41,DTU1
1583,skcucks5,oxpd0w50,33,2,20,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1584,skcucks5,ul32r8je,33,1,21,8.1,1,0.99,-0.01,,,,,20.41,DTU1
1585,skcucks5,oxpd0w50,33,2,21,8.0,1,0.99,-0.01,,,,,11.26,DTU1
1586,skcucks5,ul32r8je,33,1,22,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1587,skcucks5,oxpd0w50,33,2,22,8.1,1,0.99,-0.01,,,,,11.26,DTU1
1588,skcucks5,ul32r8je,33,1,23,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1589,skcucks5,oxpd0w50,33,2,23,8.4,1,0.99,-0.01,,,,,11.26,DTU1
1590,skcucks5,ul32r8je,33,1,24,8.3,1,0.99,-0.01,,,,,20.41,DTU1
1591,skcucks5,oxpd0w50,33,2,24,8.2,1,0.99,-0.01,,,,,11.26,DTU1
1592,skcucks5,ul32r8je,33,1,25,8.4,1,0.875,-4.16,,,,,20.41,DTU1
1593,skcucks5,oxpd0w50,33,2,25,8.5,0,0.99,-9.21,,,,,11.26,DTU1
1594,skcucks5,ul32r8je,33,1,26,8.1,1,0.99,-0.01,,,,,20.41,DTU1
1595,skcucks5,oxpd0w50,33,2,26,8.0,1,0.99,-0.01,,,,,11.26,DTU1
1596,skcucks5,ul32r8je,33,1,27,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1597,skcucks5,oxpd0w50,33,2,27,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1598,skcucks5,ul32r8je,33,1,28,8.5,1,0.625,-1.96,,,,,20.41,DTU1
1599,skcucks5,oxpd0w50,33,2,28,9.0,0,0.99,-9.21,,,,,11.26,DTU1
1600,skcucks5,ul32r8je,33,1,29,8.2,1,0.99,-0.01,,,,,20.41,DTU1
1601,skcucks5,oxpd0w50,33,2,29,8.3,1,0.99,-0.01,,,,,11.26,DTU1
1602,skcucks5,ul32r8je,33,1,30,8.2,1,0.99,-0.01,I think 8.50 or later go office otherwise go canteen is a good strategy,1.0,8.5,,20.41,DTU1
1603,skcucks5,oxpd0w50,33,2,30,8.3,1,0.99,-0.01,"I was always 'very certain'. Depending on the time I always chose canteen unless the time was between 8:50-9:10. My partner did the same. Very risci, but went very well untill the last few rounds",,8.3,,11.26,DTU1
1604,skcucks5,q0ehudqy,35,1,1,8.4,0,0.99,-9.21,,,,,0.0,DTU1
