,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff
384,skcucks5,arzg04dp,6,1,13,8.5,1.0,0.625,-1.96,,,,,0.7299999999999933
385,skcucks5,eu1lft65,6,2,13,9.0,0.0,0.75,-2.77,,,,,10.999999999999996
386,skcucks5,arzg04dp,6,1,14,8.3,1.0,0.99,-0.01,,,,,0.7299999999999933
387,skcucks5,eu1lft65,6,2,14,8.2,1.0,0.99,-0.01,,,,,10.999999999999996
388,skcucks5,arzg04dp,6,1,15,8.2,1.0,0.99,-0.01,,,,,0.7299999999999933
389,skcucks5,eu1lft65,6,2,15,8.1,1.0,0.99,-0.01,,,,,10.999999999999996
390,skcucks5,arzg04dp,6,1,16,8.5,0.0,0.75,-0.58,,,,,0.7299999999999933
391,skcucks5,eu1lft65,6,2,16,9.0,0.0,0.75,-0.58,,,,,10.999999999999996
392,skcucks5,arzg04dp,6,1,17,9.0,0.0,0.99,-9.21,,,,,0.7299999999999933
393,skcucks5,eu1lft65,6,2,17,8.5,1.0,0.625,-1.96,,,,,10.999999999999996
394,skcucks5,arzg04dp,6,1,18,9.0,0.0,0.875,-4.16,,,,,0.7299999999999933
395,skcucks5,eu1lft65,6,2,18,8.5,1.0,0.75,-2.77,,,,,10.999999999999996
396,skcucks5,arzg04dp,6,1,19,9.0,0.0,0.5,-1.39,,,,,0.7299999999999933
397,skcucks5,eu1lft65,6,2,19,9.1,0.0,0.99,-0.02,,,,,10.999999999999996
398,skcucks5,arzg04dp,6,1,20,8.2,1.0,0.99,-0.01,,,,,0.7299999999999933
399,skcucks5,eu1lft65,6,2,20,8.3,1.0,0.99,-0.01,,,,,10.999999999999996
400,skcucks5,arzg04dp,6,1,21,8.5,1.0,0.75,-0.29,,,,,0.7299999999999933
401,skcucks5,eu1lft65,6,2,21,8.4,1.0,0.99,-0.01,,,,,10.999999999999996
402,skcucks5,arzg04dp,6,1,22,8.3,1.0,0.99,-0.01,,,,,0.7299999999999933
403,skcucks5,eu1lft65,6,2,22,8.4,1.0,0.99,-0.01,,,,,10.999999999999996
404,skcucks5,arzg04dp,6,1,23,8.1,1.0,0.99,-0.01,,,,,0.7299999999999933
405,skcucks5,eu1lft65,6,2,23,8.2,1.0,0.99,-0.01,,,,,10.999999999999996
406,skcucks5,arzg04dp,6,1,24,8.4,1.0,0.99,-0.01,,,,,0.7299999999999933
407,skcucks5,eu1lft65,6,2,24,8.5,1.0,0.75,-0.29,,,,,10.999999999999996
408,skcucks5,arzg04dp,6,1,25,9.0,0.0,0.875,-4.16,,,,,0.7299999999999933
409,skcucks5,eu1lft65,6,2,25,8.5,1.0,0.75,-2.77,,,,,10.999999999999996
410,skcucks5,arzg04dp,6,1,26,8.3,1.0,0.99,-0.01,,,,,0.7299999999999933
411,skcucks5,eu1lft65,6,2,26,8.4,1.0,0.99,-0.01,,,,,10.999999999999996
412,skcucks5,arzg04dp,6,1,27,8.3,1.0,0.99,-0.01,,,,,0.7299999999999933
413,skcucks5,eu1lft65,6,2,27,8.4,1.0,0.99,-0.01,,,,,10.999999999999996
414,skcucks5,arzg04dp,6,1,28,9.0,0.0,0.625,-0.94,,,,,0.7299999999999933
415,skcucks5,eu1lft65,6,2,28,9.1,0.0,0.99,-0.02,,,,,10.999999999999996
416,skcucks5,arzg04dp,6,1,29,8.4,1.0,0.99,-0.01,,,,,0.7299999999999933
417,skcucks5,eu1lft65,6,2,29,8.5,1.0,0.625,-0.47,,,,,10.999999999999996
418,skcucks5,arzg04dp,6,1,30,8.3,1.0,0.99,-0.01,Go big or go home,1.0,8.5,,0.7299999999999933
419,skcucks5,eu1lft65,6,2,30,8.4,1.0,0.99,-0.01,"Common sense, Minimax",1.0,8.4,,10.999999999999996
420,skcucks5,1jxe8x0j,7,1,1,8.3,1.0,0.99,-0.01,,,,,0.0
421,skcucks5,gm01kvol,7,2,1,8.4,1.0,0.875,-0.13,,,,,10.129999999999995
422,skcucks5,1jxe8x0j,7,1,2,9.0,0.0,0.75,-0.58,,,,,0.0
423,skcucks5,gm01kvol,7,2,2,9.1,0.0,0.99,-0.02,,,,,10.129999999999995
424,skcucks5,1jxe8x0j,7,1,3,8.3,1.0,0.99,-0.01,,,,,0.0
425,skcucks5,gm01kvol,7,2,3,8.2,1.0,0.99,-0.01,,,,,10.129999999999995
426,skcucks5,1jxe8x0j,7,1,4,8.5,1.0,0.625,-0.47,,,,,0.0
427,skcucks5,gm01kvol,7,2,4,8.4,1.0,0.99,-0.01,,,,,10.129999999999995
428,skcucks5,1jxe8x0j,7,1,5,9.0,0.0,0.875,-0.27,,,,,0.0
429,skcucks5,gm01kvol,7,2,5,9.1,0.0,0.99,-0.02,,,,,10.129999999999995
430,skcucks5,1jxe8x0j,7,1,6,8.4,1.0,0.99,-9.21,,,,,0.0
431,skcucks5,gm01kvol,7,2,6,8.5,0.0,0.5,-1.39,,,,,10.129999999999995
432,skcucks5,1jxe8x0j,7,1,7,8.4,1.0,0.99,-0.01,,,,,0.0
433,skcucks5,gm01kvol,7,2,7,8.3,1.0,0.99,-0.01,,,,,10.129999999999995
434,skcucks5,1jxe8x0j,7,1,8,8.5,1.0,0.875,-0.13,,,,,0.0
435,skcucks5,gm01kvol,7,2,8,8.4,1.0,0.99,-0.01,,,,,10.129999999999995
436,skcucks5,1jxe8x0j,7,1,9,8.4,1.0,0.875,-4.16,,,,,0.0
437,skcucks5,gm01kvol,7,2,9,8.5,0.0,0.5,-1.39,,,,,10.129999999999995
438,skcucks5,1jxe8x0j,7,1,10,8.2,1.0,0.99,-0.01,,,,,0.0
439,skcucks5,gm01kvol,7,2,10,8.1,1.0,0.99,-0.01,,,,,10.129999999999995
440,skcucks5,1jxe8x0j,7,1,11,9.0,0.0,0.875,-0.27,,,,,0.0
441,skcucks5,gm01kvol,7,2,11,8.5,0.0,0.75,-0.58,,,,,10.129999999999995
442,skcucks5,1jxe8x0j,7,1,12,8.5,1.0,0.625,-1.96,,,,,0.0
443,skcucks5,gm01kvol,7,2,12,9.0,0.0,0.99,-9.21,,,,,10.129999999999995
444,skcucks5,1jxe8x0j,7,1,13,8.4,1.0,0.99,-0.01,,,,,0.0
445,skcucks5,gm01kvol,7,2,13,8.3,1.0,0.99,-0.01,,,,,10.129999999999995
446,skcucks5,1jxe8x0j,7,1,14,9.0,0.0,0.875,-0.27,,,,,0.0
447,skcucks5,gm01kvol,7,2,14,9.1,0.0,0.99,-0.02,,,,,10.129999999999995
448,skcucks5,1jxe8x0j,7,1,15,8.4,1.0,0.99,-9.21,,,,,0.0
449,skcucks5,gm01kvol,7,2,15,8.5,0.0,0.5,-1.39,,,,,10.129999999999995
450,skcucks5,1jxe8x0j,7,1,16,8.5,1.0,0.75,-0.29,,,,,0.0
451,skcucks5,gm01kvol,7,2,16,8.4,1.0,0.99,-0.01,,,,,10.129999999999995
452,skcucks5,1jxe8x0j,7,1,17,9.0,0.0,0.875,-0.27,,,,,0.0
453,skcucks5,gm01kvol,7,2,17,9.1,0.0,0.99,-0.02,,,,,10.129999999999995
454,skcucks5,1jxe8x0j,7,1,18,8.5,1.0,0.625,-1.96,,,,,0.0
455,skcucks5,gm01kvol,7,2,18,9.0,0.0,0.75,-2.77,,,,,10.129999999999995
456,skcucks5,1jxe8x0j,7,1,19,8.5,1.0,0.875,-0.13,,,,,0.0
457,skcucks5,gm01kvol,7,2,19,8.4,1.0,0.99,-0.01,,,,,10.129999999999995
458,skcucks5,1jxe8x0j,7,1,20,8.2,1.0,0.99,-0.01,,,,,0.0
459,skcucks5,gm01kvol,7,2,20,8.1,1.0,0.99,-0.01,,,,,10.129999999999995
460,skcucks5,1jxe8x0j,7,1,21,8.1,1.0,0.99,-0.01,,,,,0.0
461,skcucks5,gm01kvol,7,2,21,8.0,1.0,0.99,-0.01,,,,,10.129999999999995
462,skcucks5,1jxe8x0j,7,1,22,8.4,1.0,0.875,-0.13,,,,,0.0
463,skcucks5,gm01kvol,7,2,22,8.3,1.0,0.99,-0.01,,,,,10.129999999999995
464,skcucks5,1jxe8x0j,7,1,23,8.2,1.0,0.99,-0.01,,,,,0.0
465,skcucks5,gm01kvol,7,2,23,8.1,1.0,0.99,-0.01,,,,,10.129999999999995
466,skcucks5,1jxe8x0j,7,1,24,8.1,1.0,0.99,-0.01,,,,,0.0
467,skcucks5,gm01kvol,7,2,24,8.0,1.0,0.99,-0.01,,,,,10.129999999999995
468,skcucks5,1jxe8x0j,7,1,25,8.3,1.0,0.99,-0.01,,,,,0.0
469,skcucks5,gm01kvol,7,2,25,8.4,1.0,0.99,-0.01,,,,,10.129999999999995
470,skcucks5,1jxe8x0j,7,1,26,8.2,1.0,0.99,-0.01,,,,,0.0
471,skcucks5,gm01kvol,7,2,26,8.3,1.0,0.99,-0.01,,,,,10.129999999999995
472,skcucks5,1jxe8x0j,7,1,27,9.0,0.0,0.75,-0.58,,,,,0.0
473,skcucks5,gm01kvol,7,2,27,8.5,0.0,0.5,-1.39,,,,,10.129999999999995
474,skcucks5,1jxe8x0j,7,1,28,8.5,1.0,0.625,-1.96,"If i arrive before 08:40, I go to the canteen and I'm very certain that my colleague has made the same choice.     If I arrive after 09:00 I go to the office, and I'm somehow certain that my colleague has done the same.",3.0,8.4,2.0,0.0
475,skcucks5,gm01kvol,7,2,28,9.0,0.0,0.5,-1.39,"Trying to minimize lose. Trying to calculate the other players move, when close to office hours.",1.0,8.4,2.0,10.129999999999995
476,skcucks5,gsvqidzt,8,1,1,9.0,0.0,0.875,-0.27,,,,,4.0199999999999925
477,skcucks5,uvof5pmo,8,2,1,9.1,0.0,0.875,-0.27,,,,,2.20999999999999
478,skcucks5,gsvqidzt,8,1,2,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
479,skcucks5,uvof5pmo,8,2,2,8.0,1.0,0.99,-0.01,,,,,2.20999999999999
480,skcucks5,gsvqidzt,8,1,3,8.5,1.0,0.75,-2.77,,,,,4.0199999999999925
481,skcucks5,uvof5pmo,8,2,3,9.0,0.0,0.875,-4.16,,,,,2.20999999999999
482,skcucks5,gsvqidzt,8,1,4,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
483,skcucks5,uvof5pmo,8,2,4,8.3,1.0,0.875,-0.13,,,,,2.20999999999999
484,skcucks5,gsvqidzt,8,1,5,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
485,skcucks5,uvof5pmo,8,2,5,8.0,1.0,0.99,-0.01,,,,,2.20999999999999
486,skcucks5,gsvqidzt,8,1,6,8.4,1.0,0.99,-0.01,,,,,4.0199999999999925
487,skcucks5,uvof5pmo,8,2,6,8.5,1.0,0.75,-0.29,,,,,2.20999999999999
488,skcucks5,gsvqidzt,8,1,7,8.4,1.0,0.99,-0.01,,,,,4.0199999999999925
489,skcucks5,uvof5pmo,8,2,7,8.3,1.0,0.99,-0.01,,,,,2.20999999999999
490,skcucks5,gsvqidzt,8,1,8,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
491,skcucks5,uvof5pmo,8,2,8,8.2,1.0,0.99,-0.01,,,,,2.20999999999999
492,skcucks5,gsvqidzt,8,1,9,8.3,1.0,0.99,-0.01,,,,,4.0199999999999925
493,skcucks5,uvof5pmo,8,2,9,8.4,1.0,0.99,-0.01,,,,,2.20999999999999
494,skcucks5,gsvqidzt,8,1,10,8.5,0.0,0.99,-9.21,,,,,4.0199999999999925
495,skcucks5,uvof5pmo,8,2,10,9.0,1.0,0.625,-1.96,,,,,2.20999999999999
496,skcucks5,gsvqidzt,8,1,11,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
497,skcucks5,uvof5pmo,8,2,11,8.0,1.0,0.99,-0.01,,,,,2.20999999999999
498,skcucks5,gsvqidzt,8,1,12,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
499,skcucks5,uvof5pmo,8,2,12,8.0,1.0,0.99,-0.01,,,,,2.20999999999999
500,skcucks5,gsvqidzt,8,1,13,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
501,skcucks5,uvof5pmo,8,2,13,8.1,1.0,0.99,-0.01,,,,,2.20999999999999
502,skcucks5,gsvqidzt,8,1,14,8.4,1.0,0.99,-0.01,,,,,4.0199999999999925
503,skcucks5,uvof5pmo,8,2,14,8.5,1.0,0.99,-0.01,,,,,2.20999999999999
504,skcucks5,gsvqidzt,8,1,15,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
505,skcucks5,uvof5pmo,8,2,15,8.1,1.0,0.99,-0.01,,,,,2.20999999999999
506,skcucks5,gsvqidzt,8,1,16,8.3,1.0,0.99,-0.01,,,,,4.0199999999999925
507,skcucks5,uvof5pmo,8,2,16,8.2,1.0,0.99,-0.01,,,,,2.20999999999999
508,skcucks5,gsvqidzt,8,1,17,8.4,1.0,0.99,-0.01,,,,,4.0199999999999925
509,skcucks5,uvof5pmo,8,2,17,8.5,1.0,0.875,-0.13,,,,,2.20999999999999
510,skcucks5,gsvqidzt,8,1,18,8.1,1.0,0.99,-0.01,,,,,4.0199999999999925
511,skcucks5,uvof5pmo,8,2,18,8.2,1.0,0.99,-0.01,,,,,2.20999999999999
512,skcucks5,gsvqidzt,8,1,19,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
513,skcucks5,uvof5pmo,8,2,19,8.1,1.0,0.99,-0.01,,,,,2.20999999999999
514,skcucks5,gsvqidzt,8,1,20,8.5,0.0,0.99,-9.21,,,,,4.0199999999999925
515,skcucks5,uvof5pmo,8,2,20,8.4,1.0,0.99,-9.21,,,,,2.20999999999999
516,skcucks5,gsvqidzt,8,1,21,8.3,1.0,0.99,-0.01,,,,,4.0199999999999925
517,skcucks5,uvof5pmo,8,2,21,8.4,1.0,0.99,-0.01,,,,,2.20999999999999
518,skcucks5,gsvqidzt,8,1,22,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
519,skcucks5,uvof5pmo,8,2,22,8.1,1.0,0.99,-0.01,,,,,2.20999999999999
520,skcucks5,gsvqidzt,8,1,23,8.5,1.0,0.875,-0.13,,,,,4.0199999999999925
521,skcucks5,uvof5pmo,8,2,23,8.4,1.0,0.99,-0.01,,,,,2.20999999999999
522,skcucks5,gsvqidzt,8,1,24,8.5,0.0,0.5,-1.39,,,,,4.0199999999999925
523,skcucks5,uvof5pmo,8,2,24,9.0,1.0,0.625,-1.96,,,,,2.20999999999999
524,skcucks5,gsvqidzt,8,1,25,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
525,skcucks5,uvof5pmo,8,2,25,8.3,1.0,0.99,-0.01,,,,,2.20999999999999
526,skcucks5,gsvqidzt,8,1,26,8.5,0.0,0.5,-1.39,,,,,4.0199999999999925
527,skcucks5,uvof5pmo,8,2,26,8.4,1.0,0.99,-9.21,,,,,2.20999999999999
528,skcucks5,gsvqidzt,8,1,27,8.3,1.0,0.99,-0.01,,,,,4.0199999999999925
529,skcucks5,uvof5pmo,8,2,27,8.2,1.0,0.99,-0.01,,,,,2.20999999999999
530,skcucks5,gsvqidzt,8,1,28,8.2,1.0,0.99,-0.01,,,,,4.0199999999999925
531,skcucks5,uvof5pmo,8,2,28,8.1,1.0,0.99,-0.01,,,,,2.20999999999999
532,skcucks5,gsvqidzt,8,1,29,9.0,0.0,0.5,-1.39,,,,,4.0199999999999925
533,skcucks5,uvof5pmo,8,2,29,9.1,0.0,0.875,-0.27,,,,,2.20999999999999
534,skcucks5,gsvqidzt,8,1,30,8.2,1.0,0.99,-0.01,Choosing the canteen if there was a possibility of not being nine,1.0,8.4,,4.0199999999999925
535,skcucks5,uvof5pmo,8,2,30,8.3,1.0,0.99,-0.01,"I always went to the get coffee, unless it was 9:10.",1.0,9.0,,2.20999999999999
536,skcucks5,x3xi6vwr,9,1,1,8.2,1.0,0.75,-0.29,,,,,19.610000000000003
537,skcucks5,pkriwkms,9,2,1,8.3,1.0,0.875,-0.13,,,,,22.42
538,skcucks5,x3xi6vwr,9,1,2,9.0,0.0,0.75,-0.58,,,,,19.610000000000003
539,skcucks5,pkriwkms,9,2,2,9.1,0.0,0.99,-0.02,,,,,22.42
540,skcucks5,x3xi6vwr,9,1,3,8.5,1.0,0.75,-0.29,,,,,19.610000000000003
541,skcucks5,pkriwkms,9,2,3,8.4,1.0,0.99,-0.01,,,,,22.42
542,skcucks5,x3xi6vwr,9,1,4,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
543,skcucks5,pkriwkms,9,2,4,8.1,1.0,0.99,-0.01,,,,,22.42
544,skcucks5,x3xi6vwr,9,1,5,8.5,1.0,0.75,-2.77,,,,,19.610000000000003
545,skcucks5,pkriwkms,9,2,5,9.0,0.0,0.75,-2.77,,,,,22.42
546,skcucks5,x3xi6vwr,9,1,6,8.3,1.0,0.75,-0.29,,,,,19.610000000000003
547,skcucks5,pkriwkms,9,2,6,8.2,1.0,0.99,-0.01,,,,,22.42
548,skcucks5,x3xi6vwr,9,1,7,8.4,1.0,0.75,-2.77,,,,,19.610000000000003
549,skcucks5,pkriwkms,9,2,7,8.5,0.0,0.75,-2.77,,,,,22.42
550,skcucks5,x3xi6vwr,9,1,8,8.4,1.0,0.75,-0.29,,,,,19.610000000000003
551,skcucks5,pkriwkms,9,2,8,8.5,1.0,0.875,-0.13,,,,,22.42
552,skcucks5,x3xi6vwr,9,1,9,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
553,skcucks5,pkriwkms,9,2,9,8.3,1.0,0.99,-0.01,,,,,22.42
554,skcucks5,x3xi6vwr,9,1,10,8.1,1.0,0.99,-0.01,,,,,19.610000000000003
555,skcucks5,pkriwkms,9,2,10,8.0,1.0,0.99,-0.01,,,,,22.42
556,skcucks5,x3xi6vwr,9,1,11,8.4,1.0,0.875,-0.13,,,,,19.610000000000003
557,skcucks5,pkriwkms,9,2,11,8.3,1.0,0.99,-0.01,,,,,22.42
558,skcucks5,x3xi6vwr,9,1,12,8.4,1.0,0.875,-0.13,,,,,19.610000000000003
559,skcucks5,pkriwkms,9,2,12,8.5,1.0,0.75,-0.29,,,,,22.42
560,skcucks5,x3xi6vwr,9,1,13,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
561,skcucks5,pkriwkms,9,2,13,8.3,1.0,0.99,-0.01,,,,,22.42
562,skcucks5,x3xi6vwr,9,1,14,8.1,1.0,0.99,-0.01,,,,,19.610000000000003
563,skcucks5,pkriwkms,9,2,14,8.2,1.0,0.99,-0.01,,,,,22.42
564,skcucks5,x3xi6vwr,9,1,15,9.0,0.0,0.625,-0.94,,,,,19.610000000000003
565,skcucks5,pkriwkms,9,2,15,9.1,0.0,0.875,-0.27,,,,,22.42
566,skcucks5,x3xi6vwr,9,1,16,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
567,skcucks5,pkriwkms,9,2,16,8.3,1.0,0.99,-0.01,,,,,22.42
568,skcucks5,x3xi6vwr,9,1,17,8.1,1.0,0.99,-0.01,,,,,19.610000000000003
569,skcucks5,pkriwkms,9,2,17,8.2,1.0,0.99,-0.01,,,,,22.42
570,skcucks5,x3xi6vwr,9,1,18,8.4,1.0,0.75,-0.29,,,,,19.610000000000003
571,skcucks5,pkriwkms,9,2,18,8.3,1.0,0.99,-0.01,,,,,22.42
572,skcucks5,x3xi6vwr,9,1,19,8.5,1.0,0.75,-0.29,,,,,19.610000000000003
573,skcucks5,pkriwkms,9,2,19,8.4,1.0,0.99,-0.01,,,,,22.42
574,skcucks5,x3xi6vwr,9,1,20,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
575,skcucks5,pkriwkms,9,2,20,8.1,1.0,0.99,-0.01,,,,,22.42
576,skcucks5,x3xi6vwr,9,1,21,8.1,1.0,0.99,-0.01,,,,,19.610000000000003
577,skcucks5,pkriwkms,9,2,21,8.2,1.0,0.99,-0.01,,,,,22.42
578,skcucks5,x3xi6vwr,9,1,22,8.4,1.0,0.875,-0.13,,,,,19.610000000000003
579,skcucks5,pkriwkms,9,2,22,8.5,1.0,0.75,-0.29,,,,,22.42
580,skcucks5,x3xi6vwr,9,1,23,8.5,1.0,0.625,-0.47,,,,,19.610000000000003
581,skcucks5,pkriwkms,9,2,23,8.4,1.0,0.875,-0.13,,,,,22.42
582,skcucks5,x3xi6vwr,9,1,24,9.0,0.0,0.75,-0.58,,,,,19.610000000000003
583,skcucks5,pkriwkms,9,2,24,9.1,0.0,0.99,-0.02,,,,,22.42
584,skcucks5,x3xi6vwr,9,1,25,8.1,1.0,0.99,-0.01,,,,,19.610000000000003
585,skcucks5,pkriwkms,9,2,25,8.0,1.0,0.99,-0.01,,,,,22.42
586,skcucks5,x3xi6vwr,9,1,26,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
587,skcucks5,pkriwkms,9,2,26,8.1,1.0,0.99,-0.01,,,,,22.42
588,skcucks5,x3xi6vwr,9,1,27,8.4,1.0,0.99,-0.01,,,,,19.610000000000003
589,skcucks5,pkriwkms,9,2,27,8.5,1.0,0.75,-0.29,,,,,22.42
590,skcucks5,x3xi6vwr,9,1,28,8.2,1.0,0.99,-0.01,,,,,19.610000000000003
591,skcucks5,pkriwkms,9,2,28,8.3,1.0,0.99,-0.01,,,,,22.42
592,skcucks5,x3xi6vwr,9,1,29,8.4,1.0,0.99,-0.01,,,,,19.610000000000003
593,skcucks5,pkriwkms,9,2,29,8.5,1.0,0.75,-0.29,,,,,22.42
594,skcucks5,x3xi6vwr,9,1,30,8.2,1.0,0.99,-0.01,I tried to understand the other players way of thinking and base my own decisions on that.,1.0,8.4,,19.610000000000003
595,skcucks5,pkriwkms,9,2,30,8.1,1.0,0.99,-0.01,"Seeing what the opponent did in previous games, and ajusting my game to that",1.0,8.0,,22.42
596,skcucks5,nasxyu56,11,1,1,9.0,0.0,0.875,-0.27,,,,,13.750000000000004
597,skcucks5,nqj339em,11,2,1,9.1,0.0,0.99,-0.02,,,,,10.279999999999998
598,skcucks5,nasxyu56,11,1,2,8.5,0.0,0.75,-0.58,,,,,13.750000000000004
599,skcucks5,nqj339em,11,2,2,9.0,0.0,0.875,-0.27,,,,,10.279999999999998
600,skcucks5,nasxyu56,11,1,3,8.5,0.0,0.75,-2.77,,,,,13.750000000000004
601,skcucks5,nqj339em,11,2,3,8.4,1.0,0.75,-2.77,,,,,10.279999999999998
602,skcucks5,nasxyu56,11,1,4,8.3,1.0,0.99,-0.01,,,,,13.750000000000004
603,skcucks5,nqj339em,11,2,4,8.2,1.0,0.99,-0.01,,,,,10.279999999999998
604,skcucks5,nasxyu56,11,1,5,8.2,1.0,0.99,-0.01,,,,,13.750000000000004
605,skcucks5,nqj339em,11,2,5,8.1,1.0,0.99,-0.01,,,,,10.279999999999998
606,skcucks5,nasxyu56,11,1,6,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
607,skcucks5,nqj339em,11,2,6,9.1,0.0,0.99,-0.02,,,,,10.279999999999998
608,skcucks5,nasxyu56,11,1,7,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
609,skcucks5,nqj339em,11,2,7,8.5,0.0,0.75,-0.58,,,,,10.279999999999998
610,skcucks5,nasxyu56,11,1,8,8.1,1.0,0.99,-0.01,,,,,13.750000000000004
611,skcucks5,nqj339em,11,2,8,8.0,1.0,0.99,-0.01,,,,,10.279999999999998
612,skcucks5,nasxyu56,11,1,9,8.1,1.0,0.99,-0.01,,,,,13.750000000000004
613,skcucks5,nqj339em,11,2,9,8.0,1.0,0.99,-0.01,,,,,10.279999999999998
614,skcucks5,nasxyu56,11,1,10,8.1,1.0,0.99,-0.01,,,,,13.750000000000004
615,skcucks5,nqj339em,11,2,10,8.0,1.0,0.99,-0.01,,,,,10.279999999999998
616,skcucks5,nasxyu56,11,1,11,9.0,0.0,0.875,-0.27,,,,,13.750000000000004
617,skcucks5,nqj339em,11,2,11,9.1,0.0,0.99,-0.02,,,,,10.279999999999998
618,skcucks5,nasxyu56,11,1,12,8.4,0.0,0.75,-2.77,,,,,13.750000000000004
619,skcucks5,nqj339em,11,2,12,8.3,1.0,0.99,-9.21,,,,,10.279999999999998
620,skcucks5,nasxyu56,11,1,13,8.5,0.0,0.875,-0.27,,,,,13.750000000000004
621,skcucks5,nqj339em,11,2,13,9.0,0.0,0.99,-0.02,,,,,10.279999999999998
622,skcucks5,nasxyu56,11,1,14,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
623,skcucks5,nqj339em,11,2,14,8.5,0.0,0.99,-0.02,,,,,10.279999999999998
624,skcucks5,nasxyu56,11,1,15,8.3,1.0,0.75,-2.77,,,,,13.750000000000004
625,skcucks5,nqj339em,11,2,15,8.4,0.0,0.75,-2.77,,,,,10.279999999999998
626,skcucks5,nasxyu56,11,1,16,8.1,1.0,0.99,-0.01,,,,,13.750000000000004
627,skcucks5,nqj339em,11,2,16,8.2,1.0,0.99,-0.01,,,,,10.279999999999998
628,skcucks5,nasxyu56,11,1,17,8.3,1.0,0.75,-2.77,,,,,13.750000000000004
629,skcucks5,nqj339em,11,2,17,8.4,0.0,0.5,-1.39,,,,,10.279999999999998
630,skcucks5,nasxyu56,11,1,18,8.3,1.0,0.75,-0.29,,,,,13.750000000000004
631,skcucks5,nqj339em,11,2,18,8.2,1.0,0.75,-0.29,,,,,10.279999999999998
632,skcucks5,nasxyu56,11,1,19,8.2,1.0,0.99,-0.01,,,,,13.750000000000004
633,skcucks5,nqj339em,11,2,19,8.3,1.0,0.625,-0.47,,,,,10.279999999999998
634,skcucks5,nasxyu56,11,1,20,8.5,0.0,0.99,-0.02,,,,,13.750000000000004
635,skcucks5,nqj339em,11,2,20,9.0,0.0,0.99,-0.02,,,,,10.279999999999998
636,skcucks5,nasxyu56,11,1,21,8.4,0.0,0.75,-0.58,,,,,13.750000000000004
637,skcucks5,nqj339em,11,2,21,8.5,0.0,0.875,-0.27,,,,,10.279999999999998
638,skcucks5,nasxyu56,11,1,22,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
639,skcucks5,nqj339em,11,2,22,8.5,0.0,0.99,-0.02,,,,,10.279999999999998
640,skcucks5,nasxyu56,11,1,23,8.3,1.0,0.5,-0.69,,,,,13.750000000000004
641,skcucks5,nqj339em,11,2,23,8.2,1.0,0.99,-0.01,,,,,10.279999999999998
642,skcucks5,nasxyu56,11,1,24,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
643,skcucks5,nqj339em,11,2,24,9.1,0.0,0.99,-0.02,,,,,10.279999999999998
644,skcucks5,nasxyu56,11,1,25,8.5,0.0,0.99,-0.02,,,,,13.750000000000004
645,skcucks5,nqj339em,11,2,25,9.0,0.0,0.99,-0.02,,,,,10.279999999999998
646,skcucks5,nasxyu56,11,1,26,8.4,0.0,0.75,-0.58,,,,,13.750000000000004
647,skcucks5,nqj339em,11,2,26,8.5,0.0,0.99,-0.02,,,,,10.279999999999998
648,skcucks5,nasxyu56,11,1,27,8.2,1.0,0.99,-0.01,,,,,13.750000000000004
649,skcucks5,nqj339em,11,2,27,8.1,1.0,0.99,-0.01,,,,,10.279999999999998
650,skcucks5,nasxyu56,11,1,28,9.0,0.0,0.99,-0.02,,,,,13.750000000000004
651,skcucks5,nqj339em,11,2,28,8.5,0.0,0.99,-0.02,,,,,10.279999999999998
652,skcucks5,nasxyu56,11,1,29,8.1,1.0,0.99,-0.01,,,,,13.750000000000004
653,skcucks5,nqj339em,11,2,29,8.2,1.0,0.99,-0.01,,,,,10.279999999999998
654,skcucks5,nasxyu56,11,1,30,8.3,1.0,0.5,-1.39,"If assigned 8:50 to 9:10, I would choose office very certain. If 8:40, office somewhat certain. If 8:30, canteen very uncertain. If 8:20 or below, canteen very certain.",3.0,8.4,,13.750000000000004
